deepWalk-- user OID-28330: reputation-355, upvote-2, downvote-0.
deepWalk-- user OID-296: reputation-325, upvote-1, downvote-0.
deepWalk-- user OID-17541: reputation-1886, upvote-0, downvote-0.
deepWalk-- user OID-7008: reputation-856, upvote-15, downvote-4.
deepWalk-- user OID-4813: reputation-462, upvote-18, downvote-0.
struc2vec-- user OID-162: reputation-1, upvote-0, downvote-0.
struc2vec-- user OID-462: reputation-306, upvote-2, downvote-0.
struc2vec-- user OID-15208: reputation-453, upvote-37, downvote-61.
struc2vec-- user OID-1939: reputation-390, upvote-0, downvote-0.
struc2vec-- user OID-12770: reputation-101, upvote-0, downvote-0.

Target user OID-80568: reputation-144, upvote-0, downvote-0.
CHAWE-- user OID-73527: reputation-113, upvote-7, downvote-0.
CHAWE-- user OID-19453: reputation-411, upvote-0, downvote-0.
CHAWE-- user OID-85319: reputation-135, upvote-0, downvote-0.
CHAWE-- user OID-35078: reputation-1418, upvote-7, downvote-0.
CHAWE-- user OID-17175: reputation-30023, upvote-5, downvote-0.
HAWE-- user OID-23944: reputation-3029, upvote-15, downvote-1.
HAWE-- user OID-10104: reputation-4059, upvote-1, downvote-0.
HAWE-- user OID-27575: reputation-402, upvote-0, downvote-0.
HAWE-- user OID-15929: reputation-2259, upvote-2, downvote-1.
HAWE-- user OID-35: reputation-1040, upvote-2, downvote-0.
hin2vec-- user OID-22623: reputation-4529, upvote-18, downvote-0.
hin2vec-- user OID-21388: reputation-1103, upvote-0, downvote-0.
hin2vec-- user OID-16925: reputation-123, upvote-0, downvote-0.
hin2vec-- user OID-24114: reputation-399, upvote-0, downvote-0.
hin2vec-- user OID-41769: reputation-631, upvote-1, downvote-0.
node2bits-- user OID-78: reputation-2570, upvote-7, downvote-1.
node2bits-- user OID-876: reputation-2413, upvote-1, downvote-0.
node2bits-- user OID-1431: reputation-6058, upvote-2, downvote-0.
node2bits-- user OID-8265: reputation-173, upvote-1, downvote-0.
node2bits-- user OID-1974: reputation-148, upvote-5, downvote-1.
deepWalk-- user OID-24114: reputation-399, upvote-0, downvote-0.
deepWalk-- user OID-92414: reputation-129, upvote-3, downvote-0.
deepWalk-- user OID-9364: reputation-227, upvote-2, downvote-0.
deepWalk-- user OID-77180: reputation-139, upvote-4, downvote-0.
deepWalk-- user OID-15236: reputation-307, upvote-8, downvote-0.
struc2vec-- user OID-62132: reputation-151, upvote-0, downvote-0.
struc2vec-- user OID-21388: reputation-1103, upvote-0, downvote-0.
struc2vec-- user OID-27575: reputation-402, upvote-0, downvote-0.
struc2vec-- user OID-15236: reputation-307, upvote-8, downvote-0.
struc2vec-- user OID-32: reputation-3338, upvote-2, downvote-9.

Target user OID-30951: reputation-1526, upvote-0, downvote-0.
CHAWE-- user OID-44877: reputation-8637, upvote-2, downvote-2.
CHAWE-- user OID-148: reputation-1563, upvote-4, downvote-0.
CHAWE-- user OID-71348: reputation-161, upvote-0, downvote-1.
CHAWE-- user OID-93148: reputation-723, upvote-5, downvote-1.
CHAWE-- user OID-70651: reputation-705, upvote-1, downvote-0.
HAWE-- user OID-35928: reputation-1335, upvote-1, downvote-0.
HAWE-- user OID-1586: reputation-3857, upvote-5, downvote-0.
HAWE-- user OID-27200: reputation-749, upvote-30, downvote-45.
HAWE-- user OID-105168: reputation-39, upvote-0, downvote-0.
HAWE-- user OID-22623: reputation-4529, upvote-18, downvote-0.
hin2vec-- user OID-1431: reputation-6058, upvote-2, downvote-0.
hin2vec-- user OID-1055: reputation-639, upvote-4, downvote-0.
hin2vec-- user OID-53143: reputation-329, upvote-0, downvote-0.
hin2vec-- user OID-1549: reputation-689, upvote-1, downvote-0.
hin2vec-- user OID-16925: reputation-123, upvote-0, downvote-0.
node2bits-- user OID-124: reputation-1425, upvote-3, downvote-0.
node2bits-- user OID-12707: reputation-125, upvote-1, downvote-0.
node2bits-- user OID-15410: reputation-22773, upvote-117, downvote-7.
node2bits-- user OID-29628: reputation-465, upvote-5, downvote-1.
node2bits-- user OID-34347: reputation-1319, upvote-1, downvote-0.
deepWalk-- user OID-83: reputation-3594, upvote-1, downvote-0.
deepWalk-- user OID-4148: reputation-637, upvote-4, downvote-0.
deepWalk-- user OID-24114: reputation-399, upvote-0, downvote-0.
deepWalk-- user OID-584: reputation-2114, upvote-3, downvote-0.
deepWalk-- user OID-108077: reputation-101, upvote-0, downvote-0.
struc2vec-- user OID-44581: reputation-170, upvote-0, downvote-0.
struc2vec-- user OID-34757: reputation-307, upvote-6, downvote-0.
struc2vec-- user OID-22940: reputation-644, upvote-3, downvote-2.
struc2vec-- user OID-1362: reputation-6474, upvote-7, downvote-0.
struc2vec-- user OID-81509: reputation-1764, upvote-24, downvote-1.

Target user OID-78992: reputation-167, upvote-2, downvote-0.
CHAWE-- user OID-31775: reputation-1206, upvote-116, downvote-6.
CHAWE-- user OID-108077: reputation-101, upvote-0, downvote-0.
CHAWE-- user OID-104947: reputation-101, upvote-0, downvote-0.
CHAWE-- user OID-102062: reputation-143, upvote-41, downvote-0.
CHAWE-- user OID-35078: reputation-1418, upvote-7, downvote-0.
HAWE-- user OID-59289: reputation-1158, upvote-13, downvote-0.
HAWE-- user OID-54655: reputation-2856, upvote-6, downvote-0.
HAWE-- user OID-35928: reputation-1335, upvote-1, downvote-0.
HAWE-- user OID-104947: reputation-101, upvote-0, downvote-0.
HAWE-- user OID-92153: reputation-77, upvote-0, downvote-0.
hin2vec-- user OID-47221: reputation-579, upvote-0, downvote-1.
hin2vec-- user OID-52007: reputation-179, upvote-1, downvote-0.
hin2vec-- user OID-50087: reputation-193, upvote-0, downvote-0.
hin2vec-- user OID-12707: reputation-125, upvote-1, downvote-0.
hin2vec-- user OID-70635: reputation-6, upvote-0, downvote-0.
node2bits-- user OID-1055: reputation-639, upvote-4, downvote-0.
node2bits-- user OID-323: reputation-1711, upvote-26, downvote-1.
node2bits-- user OID-296: reputation-325, upvote-1, downvote-0.
node2bits-- user OID-1362: reputation-6474, upvote-7, downvote-0.
node2bits-- user OID-4097: reputation-2125, upvote-8, downvote-0.
deepWalk-- user OID-7450: reputation-1826, upvote-10, downvote-0.
deepWalk-- user OID-53143: reputation-329, upvote-0, downvote-0.
deepWalk-- user OID-51137: reputation-460, upvote-0, downvote-0.
deepWalk-- user OID-13357: reputation-1034, upvote-37, downvote-0.
deepWalk-- user OID-584: reputation-2114, upvote-3, downvote-0.
struc2vec-- user OID-9914: reputation-221, upvote-0, downvote-0.
struc2vec-- user OID-7450: reputation-1826, upvote-10, downvote-0.
struc2vec-- user OID-110387: reputation-101, upvote-0, downvote-0.
struc2vec-- user OID-62132: reputation-151, upvote-0, downvote-0.
struc2vec-- user OID-16: reputation-789, upvote-7, downvote-0.

Target user OID-62447: reputation-241, upvote-0, downvote-0.
CHAWE-- user OID-30836: reputation-1330, upvote-27, downvote-0.
CHAWE-- user OID-109142: reputation-543, upvote-3, downvote-1.
CHAWE-- user OID-80950: reputation-497, upvote-2, downvote-0.
CHAWE-- user OID-81509: reputation-1764, upvote-24, downvote-1.
CHAWE-- user OID-85319: reputation-135, upvote-0, downvote-0.
HAWE-- user OID-4805: reputation-2580, upvote-0, downvote-0.
HAWE-- user OID-4734: reputation-806, upvote-3, downvote-9.
HAWE-- user OID-4813: reputation-462, upvote-18, downvote-0.
HAWE-- user OID-10256: reputation-2360, upvote-15, downvote-2.
HAWE-- user OID-74526: reputation-255, upvote-74, downvote-0.
hin2vec-- user OID-21388: reputation-1103, upvote-0, downvote-0.
hin2vec-- user OID-17541: reputation-1886, upvote-0, downvote-0.
hin2vec-- user OID-5084: reputation-16999, upvote-28, downvote-3.
hin2vec-- user OID-5601: reputation-3720, upvote-11, downvote-0.
hin2vec-- user OID-57113: reputation-423, upvote-0, downvote-0.
node2bits-- user OID-78: reputation-2570, upvote-7, downvote-1.
node2bits-- user OID-876: reputation-2413, upvote-1, downvote-0.
node2bits-- user OID-1431: reputation-6058, upvote-2, downvote-0.
node2bits-- user OID-8265: reputation-173, upvote-1, downvote-0.
node2bits-- user OID-1974: reputation-148, upvote-5, downvote-1.
deepWalk-- user OID-1477: reputation-135, upvote-1, downvote-0.
deepWalk-- user OID-110387: reputation-101, upvote-0, downvote-0.
deepWalk-- user OID-52007: reputation-179, upvote-1, downvote-0.
deepWalk-- user OID-104139: reputation-101, upvote-0, downvote-0.
deepWalk-- user OID-13357: reputation-1034, upvote-37, downvote-0.
struc2vec-- user OID-39425: reputation-847, upvote-1, downvote-0.
struc2vec-- user OID-15208: reputation-453, upvote-37, downvote-61.
struc2vec-- user OID-65: reputation-201, upvote-40, downvote-1.
struc2vec-- user OID-62132: reputation-151, upvote-0, downvote-0.
struc2vec-- user OID-94: reputation-189, upvote-2, downvote-0.

Target user OID-30836: reputation-1330, upvote-27, downvote-0.
CHAWE-- user OID-85319: reputation-135, upvote-0, downvote-0.
CHAWE-- user OID-371: reputation-443, upvote-1, downvote-0.
CHAWE-- user OID-62447: reputation-241, upvote-0, downvote-0.
CHAWE-- user OID-65872: reputation-5589, upvote-13, downvote-0.
CHAWE-- user OID-92153: reputation-77, upvote-0, downvote-0.
HAWE-- user OID-103155: reputation-11, upvote-0, downvote-0.
HAWE-- user OID-755: reputation-754, upvote-3, downvote-0.
HAWE-- user OID-47221: reputation-579, upvote-0, downvote-1.
HAWE-- user OID-7227: reputation-101, upvote-1, downvote-0.
HAWE-- user OID-9663: reputation-2090, upvote-1, downvote-0.
hin2vec-- user OID-21964: reputation-2124, upvote-5, downvote-0.
hin2vec-- user OID-50087: reputation-193, upvote-0, downvote-0.
hin2vec-- user OID-143: reputation-349, upvote-4, downvote-0.
hin2vec-- user OID-17175: reputation-30023, upvote-5, downvote-0.
hin2vec-- user OID-74030: reputation-60, upvote-0, downvote-0.
node2bits-- user OID-462: reputation-306, upvote-2, downvote-0.
node2bits-- user OID-4217: reputation-101, upvote-4, downvote-0.
node2bits-- user OID-7913: reputation-1913, upvote-5, downvote-0.
node2bits-- user OID-16724: reputation-2113, upvote-1, downvote-0.
node2bits-- user OID-17175: reputation-30023, upvote-5, downvote-0.
deepWalk-- user OID-83: reputation-3594, upvote-1, downvote-0.
deepWalk-- user OID-15236: reputation-307, upvote-8, downvote-0.
deepWalk-- user OID-1477: reputation-135, upvote-1, downvote-0.
deepWalk-- user OID-1549: reputation-689, upvote-1, downvote-0.
deepWalk-- user OID-108077: reputation-101, upvote-0, downvote-0.
struc2vec-- user OID-13199: reputation-151, upvote-3, downvote-1.
struc2vec-- user OID-7450: reputation-1826, upvote-10, downvote-0.
struc2vec-- user OID-60112: reputation-481, upvote-10, downvote-2.
struc2vec-- user OID-12770: reputation-101, upvote-0, downvote-0.
struc2vec-- user OID-32: reputation-3338, upvote-2, downvote-9.

Target user OID-86639: reputation-1, upvote-0, downvote-0.
CHAWE-- user OID-6987: reputation-327, upvote-0, downvote-0.
CHAWE-- user OID-74526: reputation-255, upvote-74, downvote-0.
CHAWE-- user OID-24606: reputation-147, upvote-2, downvote-0.
CHAWE-- user OID-97674: reputation-1, upvote-0, downvote-0.
CHAWE-- user OID-30836: reputation-1330, upvote-27, downvote-0.
HAWE-- user OID-34347: reputation-1319, upvote-1, downvote-0.
HAWE-- user OID-5601: reputation-3720, upvote-11, downvote-0.
HAWE-- user OID-16020: reputation-51, upvote-0, downvote-0.
HAWE-- user OID-68684: reputation-101, upvote-1, downvote-0.
HAWE-- user OID-6987: reputation-327, upvote-0, downvote-0.
hin2vec-- user OID-1549: reputation-689, upvote-1, downvote-0.
hin2vec-- user OID-17541: reputation-1886, upvote-0, downvote-0.
hin2vec-- user OID-39450: reputation-1, upvote-3, downvote-0.
hin2vec-- user OID-15235: reputation-4047, upvote-2, downvote-0.
hin2vec-- user OID-9364: reputation-227, upvote-2, downvote-0.
node2bits-- user OID-323: reputation-1711, upvote-26, downvote-1.
node2bits-- user OID-296: reputation-325, upvote-1, downvote-0.
node2bits-- user OID-1362: reputation-6474, upvote-7, downvote-0.
node2bits-- user OID-4097: reputation-2125, upvote-8, downvote-0.
node2bits-- user OID-23944: reputation-3029, upvote-15, downvote-1.
deepWalk-- user OID-77180: reputation-139, upvote-4, downvote-0.
deepWalk-- user OID-3718: reputation-557, upvote-0, downvote-0.
deepWalk-- user OID-296: reputation-325, upvote-1, downvote-0.
deepWalk-- user OID-13146: reputation-101, upvote-5, downvote-0.
deepWalk-- user OID-15208: reputation-453, upvote-37, downvote-61.
struc2vec-- user OID-1939: reputation-390, upvote-0, downvote-0.
struc2vec-- user OID-12770: reputation-101, upvote-0, downvote-0.
struc2vec-- user OID-15235: reputation-4047, upvote-2, downvote-0.
struc2vec-- user OID-60112: reputation-481, upvote-10, downvote-2.
struc2vec-- user OID-7159: reputation-13675, upvote-16, downvote-1.

Target user OID-50406: reputation-1214, upvote-28, downvote-1.
CHAWE-- user OID-51137: reputation-460, upvote-0, downvote-0.
CHAWE-- user OID-17900: reputation-259, upvote-0, downvote-0.
CHAWE-- user OID-15235: reputation-4047, upvote-2, downvote-0.
CHAWE-- user OID-45181: reputation-661, upvote-17, downvote-0.
CHAWE-- user OID-28944: reputation-187, upvote-0, downvote-0.
HAWE-- user OID-78992: reputation-167, upvote-2, downvote-0.
HAWE-- user OID-189: reputation-16721, upvote-72, downvote-0.
HAWE-- user OID-52007: reputation-179, upvote-1, downvote-0.
HAWE-- user OID-371: reputation-443, upvote-1, downvote-0.
HAWE-- user OID-8265: reputation-173, upvote-1, downvote-0.
hin2vec-- user OID-82020: reputation-87, upvote-1, downvote-0.
hin2vec-- user OID-34347: reputation-1319, upvote-1, downvote-0.
hin2vec-- user OID-4148: reputation-637, upvote-4, downvote-0.
hin2vec-- user OID-63977: reputation-169, upvote-1, downvote-0.
hin2vec-- user OID-5601: reputation-3720, upvote-11, downvote-0.
node2bits-- user OID-462: reputation-306, upvote-2, downvote-0.
node2bits-- user OID-4217: reputation-101, upvote-4, downvote-0.
node2bits-- user OID-7913: reputation-1913, upvote-5, downvote-0.
node2bits-- user OID-16724: reputation-2113, upvote-1, downvote-0.
node2bits-- user OID-17175: reputation-30023, upvote-5, downvote-0.
deepWalk-- user OID-13146: reputation-101, upvote-5, downvote-0.
deepWalk-- user OID-39450: reputation-1, upvote-3, downvote-0.
deepWalk-- user OID-1549: reputation-689, upvote-1, downvote-0.
deepWalk-- user OID-33586: reputation-4287, upvote-34, downvote-0.
deepWalk-- user OID-3718: reputation-557, upvote-0, downvote-0.
struc2vec-- user OID-81509: reputation-1764, upvote-24, downvote-1.
struc2vec-- user OID-51137: reputation-460, upvote-0, downvote-0.
struc2vec-- user OID-12770: reputation-101, upvote-0, downvote-0.
struc2vec-- user OID-65: reputation-201, upvote-40, downvote-1.
struc2vec-- user OID-16020: reputation-51, upvote-0, downvote-0.

Target user OID-73692: reputation-7481, upvote-0, downvote-0.
CHAWE-- user OID-17175: reputation-30023, upvote-5, downvote-0.
CHAWE-- user OID-55119: reputation-11405, upvote-0, downvote-0.
CHAWE-- user OID-1285: reputation-6260, upvote-5, downvote-0.
CHAWE-- user OID-5084: reputation-16999, upvote-28, downvote-3.
CHAWE-- user OID-51693: reputation-101, upvote-2, downvote-0.
HAWE-- user OID-34347: reputation-1319, upvote-1, downvote-0.
HAWE-- user OID-39450: reputation-1, upvote-3, downvote-0.
HAWE-- user OID-103155: reputation-11, upvote-0, downvote-0.
HAWE-- user OID-7227: reputation-101, upvote-1, downvote-0.
HAWE-- user OID-56308: reputation-1913, upvote-5, downvote-0.
hin2vec-- user OID-83: reputation-3594, upvote-1, downvote-0.
hin2vec-- user OID-19453: reputation-411, upvote-0, downvote-0.
hin2vec-- user OID-478: reputation-217, upvote-2, downvote-0.
hin2vec-- user OID-1607: reputation-343, upvote-1, downvote-0.
hin2vec-- user OID-42352: reputation-1323, upvote-6, downvote-0.
node2bits-- user OID-53: reputation-1637, upvote-4, downvote-0.
node2bits-- user OID-57: reputation-2260, upvote-14, downvote-0.
node2bits-- user OID-64: reputation-2553, upvote-1, downvote-0.
node2bits-- user OID-83: reputation-3594, upvote-1, downvote-0.
node2bits-- user OID-446: reputation-593, upvote-2, downvote-0.
deepWalk-- user OID-83: reputation-3594, upvote-1, downvote-0.
deepWalk-- user OID-1477: reputation-135, upvote-1, downvote-0.
deepWalk-- user OID-74488: reputation-1034, upvote-17, downvote-0.
deepWalk-- user OID-93810: reputation-739, upvote-2, downvote-0.
deepWalk-- user OID-33586: reputation-4287, upvote-34, downvote-0.
struc2vec-- user OID-83758: reputation-1061, upvote-35, downvote-29.
struc2vec-- user OID-16210: reputation-643, upvote-0, downvote-0.
struc2vec-- user OID-61: reputation-520, upvote-5, downvote-0.
struc2vec-- user OID-10025: reputation-115, upvote-0, downvote-0.
struc2vec-- user OID-78992: reputation-167, upvote-2, downvote-0.

Target user OID-83758: reputation-1061, upvote-35, downvote-29.
CHAWE-- user OID-17541: reputation-1886, upvote-0, downvote-0.
CHAWE-- user OID-97744: reputation-43, upvote-7, downvote-0.
CHAWE-- user OID-67860: reputation-421, upvote-1, downvote-0.
CHAWE-- user OID-39450: reputation-1, upvote-3, downvote-0.
CHAWE-- user OID-70651: reputation-705, upvote-1, downvote-0.
HAWE-- user OID-74526: reputation-255, upvote-74, downvote-0.
HAWE-- user OID-27575: reputation-402, upvote-0, downvote-0.
HAWE-- user OID-105168: reputation-39, upvote-0, downvote-0.
HAWE-- user OID-13146: reputation-101, upvote-5, downvote-0.
HAWE-- user OID-7008: reputation-856, upvote-15, downvote-4.
hin2vec-- user OID-102774: reputation-121, upvote-1, downvote-0.
hin2vec-- user OID-19411: reputation-131, upvote-1, downvote-0.
hin2vec-- user OID-478: reputation-217, upvote-2, downvote-0.
hin2vec-- user OID-9914: reputation-221, upvote-0, downvote-0.
hin2vec-- user OID-143: reputation-349, upvote-4, downvote-0.
node2bits-- user OID-1607: reputation-343, upvote-1, downvote-0.
node2bits-- user OID-1586: reputation-3857, upvote-5, downvote-0.
node2bits-- user OID-15236: reputation-307, upvote-8, downvote-0.
node2bits-- user OID-5601: reputation-3720, upvote-11, downvote-0.
node2bits-- user OID-16924: reputation-376, upvote-6, downvote-0.
deepWalk-- user OID-92934: reputation-919, upvote-1, downvote-0.
deepWalk-- user OID-1477: reputation-135, upvote-1, downvote-0.
deepWalk-- user OID-33586: reputation-4287, upvote-34, downvote-0.
deepWalk-- user OID-50406: reputation-1214, upvote-28, downvote-1.
deepWalk-- user OID-73692: reputation-7481, upvote-0, downvote-0.
struc2vec-- user OID-10025: reputation-115, upvote-0, downvote-0.
struc2vec-- user OID-33991: reputation-17537, upvote-183, downvote-10.
struc2vec-- user OID-32: reputation-3338, upvote-2, downvote-9.
struc2vec-- user OID-17217: reputation-690, upvote-4, downvote-0.
struc2vec-- user OID-22623: reputation-4529, upvote-18, downvote-0.

Target user OID-148: reputation-1563, upvote-4, downvote-0.
CHAWE-- user OID-39450: reputation-1, upvote-3, downvote-0.
CHAWE-- user OID-70651: reputation-705, upvote-1, downvote-0.
CHAWE-- user OID-30951: reputation-1526, upvote-0, downvote-0.
CHAWE-- user OID-73265: reputation-490, upvote-29, downvote-0.
CHAWE-- user OID-53143: reputation-329, upvote-0, downvote-0.
HAWE-- user OID-93810: reputation-739, upvote-2, downvote-0.
HAWE-- user OID-62147: reputation-101, upvote-1, downvote-0.
HAWE-- user OID-5084: reputation-16999, upvote-28, downvote-3.
HAWE-- user OID-4734: reputation-806, upvote-3, downvote-9.
HAWE-- user OID-23728: reputation-429, upvote-0, downvote-0.
hin2vec-- user OID-36001: reputation-439, upvote-28, downvote-0.
hin2vec-- user OID-83758: reputation-1061, upvote-35, downvote-29.
hin2vec-- user OID-41769: reputation-631, upvote-1, downvote-0.
hin2vec-- user OID-16925: reputation-123, upvote-0, downvote-0.
hin2vec-- user OID-371: reputation-443, upvote-1, downvote-0.
node2bits-- user OID-16: reputation-789, upvote-7, downvote-0.
node2bits-- user OID-94: reputation-189, upvote-2, downvote-0.
node2bits-- user OID-35: reputation-1040, upvote-2, downvote-0.
node2bits-- user OID-584: reputation-2114, upvote-3, downvote-0.
node2bits-- user OID-1939: reputation-390, upvote-0, downvote-0.
deepWalk-- user OID-3718: reputation-557, upvote-0, downvote-0.
deepWalk-- user OID-94: reputation-189, upvote-2, downvote-0.
deepWalk-- user OID-102062: reputation-143, upvote-41, downvote-0.
deepWalk-- user OID-4813: reputation-462, upvote-18, downvote-0.
deepWalk-- user OID-108077: reputation-101, upvote-0, downvote-0.
struc2vec-- user OID-65: reputation-201, upvote-40, downvote-1.
struc2vec-- user OID-61: reputation-520, upvote-5, downvote-0.
struc2vec-- user OID-144: reputation-981, upvote-0, downvote-0.
struc2vec-- user OID-1939: reputation-390, upvote-0, downvote-0.
struc2vec-- user OID-21388: reputation-1103, upvote-0, downvote-0.

Target user OID-65872: reputation-5589, upvote-13, downvote-0.
CHAWE-- user OID-35078: reputation-1418, upvote-7, downvote-0.
CHAWE-- user OID-85319: reputation-135, upvote-0, downvote-0.
CHAWE-- user OID-44581: reputation-170, upvote-0, downvote-0.
CHAWE-- user OID-97674: reputation-1, upvote-0, downvote-0.
CHAWE-- user OID-30836: reputation-1330, upvote-27, downvote-0.
HAWE-- user OID-34757: reputation-307, upvote-6, downvote-0.
HAWE-- user OID-28918: reputation-169, upvote-0, downvote-0.
HAWE-- user OID-16724: reputation-2113, upvote-1, downvote-0.
HAWE-- user OID-34347: reputation-1319, upvote-1, downvote-0.
HAWE-- user OID-27200: reputation-749, upvote-30, downvote-45.
hin2vec-- user OID-85319: reputation-135, upvote-0, downvote-0.
hin2vec-- user OID-21964: reputation-2124, upvote-5, downvote-0.
hin2vec-- user OID-92414: reputation-129, upvote-3, downvote-0.
hin2vec-- user OID-4813: reputation-462, upvote-18, downvote-0.
hin2vec-- user OID-12770: reputation-101, upvote-0, downvote-0.
node2bits-- user OID-124: reputation-1425, upvote-3, downvote-0.
node2bits-- user OID-12707: reputation-125, upvote-1, downvote-0.
node2bits-- user OID-15410: reputation-22773, upvote-117, downvote-7.
node2bits-- user OID-29628: reputation-465, upvote-5, downvote-1.
node2bits-- user OID-34347: reputation-1319, upvote-1, downvote-0.
deepWalk-- user OID-10212: reputation-1516, upvote-0, downvote-0.
deepWalk-- user OID-35: reputation-1040, upvote-2, downvote-0.
deepWalk-- user OID-80019: reputation-151, upvote-1, downvote-0.
deepWalk-- user OID-100905: reputation-33, upvote-0, downvote-0.
deepWalk-- user OID-6987: reputation-327, upvote-0, downvote-0.
struc2vec-- user OID-27575: reputation-402, upvote-0, downvote-0.
struc2vec-- user OID-17217: reputation-690, upvote-4, downvote-0.
struc2vec-- user OID-10025: reputation-115, upvote-0, downvote-0.
struc2vec-- user OID-4813: reputation-462, upvote-18, downvote-0.
struc2vec-- user OID-10104: reputation-4059, upvote-1, downvote-0.

Target user OID-84666: reputation-29, upvote-0, downvote-0.
CHAWE-- user OID-92153: reputation-77, upvote-0, downvote-0.
CHAWE-- user OID-39450: reputation-1, upvote-3, downvote-0.
CHAWE-- user OID-92414: reputation-129, upvote-3, downvote-0.
CHAWE-- user OID-44443: reputation-4364, upvote-0, downvote-0.
CHAWE-- user OID-10025: reputation-115, upvote-0, downvote-0.
HAWE-- user OID-7159: reputation-13675, upvote-16, downvote-1.
HAWE-- user OID-4805: reputation-2580, upvote-0, downvote-0.
HAWE-- user OID-84297: reputation-173, upvote-5, downvote-2.
HAWE-- user OID-80568: reputation-144, upvote-0, downvote-0.
HAWE-- user OID-4097: reputation-2125, upvote-8, downvote-0.
hin2vec-- user OID-63977: reputation-169, upvote-1, downvote-0.
hin2vec-- user OID-23944: reputation-3029, upvote-15, downvote-1.
hin2vec-- user OID-1285: reputation-6260, upvote-5, downvote-0.
hin2vec-- user OID-35928: reputation-1335, upvote-1, downvote-0.
hin2vec-- user OID-9364: reputation-227, upvote-2, downvote-0.
node2bits-- user OID-78: reputation-2570, upvote-7, downvote-1.
node2bits-- user OID-876: reputation-2413, upvote-1, downvote-0.
node2bits-- user OID-1431: reputation-6058, upvote-2, downvote-0.
node2bits-- user OID-8265: reputation-173, upvote-1, downvote-0.
node2bits-- user OID-1974: reputation-148, upvote-5, downvote-1.
deepWalk-- user OID-462: reputation-306, upvote-2, downvote-0.
deepWalk-- user OID-50406: reputation-1214, upvote-28, downvote-1.
deepWalk-- user OID-82020: reputation-87, upvote-1, downvote-0.
deepWalk-- user OID-94: reputation-189, upvote-2, downvote-0.
deepWalk-- user OID-1974: reputation-148, upvote-5, downvote-1.
struc2vec-- user OID-57113: reputation-423, upvote-0, downvote-0.
struc2vec-- user OID-6943: reputation-480, upvote-4, downvote-0.
struc2vec-- user OID-7450: reputation-1826, upvote-10, downvote-0.
struc2vec-- user OID-54655: reputation-2856, upvote-6, downvote-0.
struc2vec-- user OID-102062: reputation-143, upvote-41, downvote-0.

Target user OID-92153: reputation-77, upvote-0, downvote-0.
CHAWE-- user OID-31775: reputation-1206, upvote-116, downvote-6.
CHAWE-- user OID-92414: reputation-129, upvote-3, downvote-0.
CHAWE-- user OID-84666: reputation-29, upvote-0, downvote-0.
CHAWE-- user OID-39450: reputation-1, upvote-3, downvote-0.
CHAWE-- user OID-56308: reputation-1913, upvote-5, downvote-0.
HAWE-- user OID-78992: reputation-167, upvote-2, downvote-0.
HAWE-- user OID-77180: reputation-139, upvote-4, downvote-0.
HAWE-- user OID-73527: reputation-113, upvote-7, downvote-0.
HAWE-- user OID-109142: reputation-543, upvote-3, downvote-1.
HAWE-- user OID-39450: reputation-1, upvote-3, downvote-0.
hin2vec-- user OID-83: reputation-3594, upvote-1, downvote-0.
hin2vec-- user OID-371: reputation-443, upvote-1, downvote-0.
hin2vec-- user OID-74526: reputation-255, upvote-74, downvote-0.
hin2vec-- user OID-50087: reputation-193, upvote-0, downvote-0.
hin2vec-- user OID-31775: reputation-1206, upvote-116, downvote-6.
node2bits-- user OID-4813: reputation-462, upvote-18, downvote-0.
node2bits-- user OID-22623: reputation-4529, upvote-18, downvote-0.
node2bits-- user OID-47221: reputation-579, upvote-0, downvote-1.
node2bits-- user OID-92934: reputation-919, upvote-1, downvote-0.
node2bits-- user OID-93810: reputation-739, upvote-2, downvote-0.
deepWalk-- user OID-62132: reputation-151, upvote-0, downvote-0.
deepWalk-- user OID-52007: reputation-179, upvote-1, downvote-0.
deepWalk-- user OID-54655: reputation-2856, upvote-6, downvote-0.
deepWalk-- user OID-97744: reputation-43, upvote-7, downvote-0.
deepWalk-- user OID-873: reputation-101, upvote-0, downvote-0.
struc2vec-- user OID-65: reputation-201, upvote-40, downvote-1.
struc2vec-- user OID-61: reputation-520, upvote-5, downvote-0.
struc2vec-- user OID-144: reputation-981, upvote-0, downvote-0.
struc2vec-- user OID-14846: reputation-741, upvote-13, downvote-2.
struc2vec-- user OID-15758: reputation-223, upvote-0, downvote-0.

Target user OID-92414: reputation-129, upvote-3, downvote-0.
CHAWE-- user OID-92153: reputation-77, upvote-0, downvote-0.
CHAWE-- user OID-84666: reputation-29, upvote-0, downvote-0.
CHAWE-- user OID-85319: reputation-135, upvote-0, downvote-0.
CHAWE-- user OID-81509: reputation-1764, upvote-24, downvote-1.
CHAWE-- user OID-56308: reputation-1913, upvote-5, downvote-0.
HAWE-- user OID-1878: reputation-3329, upvote-5, downvote-0.
HAWE-- user OID-45181: reputation-661, upvote-17, downvote-0.
HAWE-- user OID-54655: reputation-2856, upvote-6, downvote-0.
HAWE-- user OID-4028: reputation-105, upvote-1, downvote-0.
HAWE-- user OID-5084: reputation-16999, upvote-28, downvote-3.
hin2vec-- user OID-70635: reputation-6, upvote-0, downvote-0.
hin2vec-- user OID-65872: reputation-5589, upvote-13, downvote-0.
hin2vec-- user OID-100074: reputation-437, upvote-4, downvote-0.
